stationIndex	name	address	lon	lat	desc
668	서울축산농협(장안지점)	동대문구 장안동 469-8 	127.069183	37.568653	-
669	청계신한신휴플러스앞 삼거리	서울시립대로14	127.044663	37.572048	-
670	삼육서울병원 버스정류장	망우로74	127.061409	37.589687	-
671	대광빌딩	동대문구 신설동 168-7 	127.023377	37.577343	-
672	대광고등학교	동대문구 신설동 397-2 	127.02385	37.57859	-
673	안암골벽산아파트(후문)	동대문구 제기동 190-11 	127.031036	37.58408	-
674	고대앞사거리 교통섬	동대문구 제기동 142-21 	127.033142	37.586552	-
675	성복교회 앞 (장평교 아래)	동대문구 장안벚꽃로 139	127.077004	37.572025	-
676	FITI시험연구원 앞	동대문구 정릉천동로 102	127.035477	37.581432	-
677	청량리역 4번 5번출구 사이	청량리역환승센터 횡단보도	127.045799	37.580151	-
678	장안힐스테이트(아) 앞	동대문구 답십리로69길 93	127.07431	37.576557	-
679	전농SK아파트 앞	동대문구 사가정로 150 	127.061684	37.577877	-
680	꿈마루어린이도서관 앞	동대문구 이문로 55	127.057411	37.592384	-
681	서울특별시 동부교육지원청(육교)	동대문구 전농로168	127.056374	37.579838	-
700	KB국민은행 염창역 지점 앞	서울특별시 양천구 목동 559	126.872772	37.546848	-
701	목동사거리 부근	서울특별시 양천구 목동 813	126.86393	37.532803	-
702	목4동주민센터 옆	서울특별시 양천구 목동 904-3	126.868729	37.532543	-
703	오목교역 7번출구 앞	서울특별시 양천구 목동 451	126.87558	37.524063	-
704	남부법원검찰청 교차로	서울특별시 양천구 신정동 1095	126.864906	37.523254	-
706	신정네거리역	서울특별시 양천구 신월동 894	126.851753	37.521881	-
707	신정3동주민센터	서울특별시 양천구 중앙로 209	126.854897	37.515156	-
708	서울출입국관리사무소 앞	서울특별시 양천구 신정동 319-3	126.869965	37.51897	-
709	신정3동 현장민원실 앞	서울특별시 양천구 신정동 760-2	126.84156	37.511585	-
710	서부화물트럭터미널 사거리	서울특별시 양천구 신정동 759-2	126.842537	37.510658	-
711	신일해피트리아파트 앞	서울특별시 양천구 신월동 1063-4	126.848488	37.517059	-
712	강월초교입구 사거리	서울특별시 양천구 신월동 905	126.838318	37.516998	-
713	양서중학교 옆	서울특별시 양천구 신월동 790	126.829956	37.533047	-
714	한국SGI 양천문화회관 앞	서울특별시 양천구 신월동 790	126.830803	37.532547	-
716	신정6동 주민센터 인근	서울특별시 양천구 목동서로 355	126.864334	37.517281	-
719	홍익병원앞 교차로	서울특별시 양천구 등촌로 2	126.864258	37.530369	-
720	서울강월초등학교 앞	서울특별시 양천구 신월로 97	126.8349	37.516197	-
722	LG전자베스트샵 신정점 	서울특별시 양천구 신월로 328	126.857384	37.521435	-
723	SBS방송국	서울특별시 양천구 목동서로161	126.874259	37.528802	-
724	계남공원 입구 주출입구 좌측	서울특별시 양천구 신정동 621-14	126.857399	37.510681	-
725	양강중학교앞 교차로	서울특별시 양천구 남부순환로88길5-16	126.850548	37.524334	-
726	목동3단지 시내버스정류장	서울특별시 양천구 목동중앙로 49 	126.869598	37.534389	-
729	서부식자재마트 건너편	서울특별시 양천구 신정동 236 	126.866798	37.51038	-
731	서울시 도로환경관리센터	서울특별시 양천구 목동동로 316-6	126.877645	37.529824	-
732	신월동 이마트	서울특별시 양천구 화곡로 59	126.8283	37.539551	-
733	신정이펜하우스314동	서울특별시 양천구 신정이펜1로50 	126.831001	37.514099	-
734	신트리공원 입구	서울특별시 양천구 신정동 310-8 	126.856056	37.51395	-
735	영도초등학교	서울특별시 양천구 목동중앙로 70 	126.871521	37.53643	-
736	오솔길공원	서울특별시 양천구 남부순환로70길11-9	126.8367	37.52219	-
737	737. 장수공원	-	126.84948	37.52256	-
739	신월사거리	서울특별시 양천구 신월동 263	126.827797	37.536201	-
740	으뜸공원	서울특별시 양천구 가로공원로 133	126.831711	37.536369	-
741	화곡로 입구 교차로	서울특별시 양천구 신월동 258	126.825401	37.53952	-
742	등촌역 5번 출구 뒤	서울특별시 양천구 등촌로 236	126.864521	37.550709	-
743	현대6차아파트 101동 옆	서울특별시 양천구 신정동 735-5	126.842682	37.5089	-
744	신목동역 2번 출구	서울특별시 양천구 목동중앙로 212 앞	126.882545	37.543842	-
745	강서초등학교	서울특별시 양천구 오목로 31 부근	126.839699	37.522282	-
746	목동2단지 상가	서울특별시  양천구 목동 902-5 	126.877747	37.536503	-
747	목동3단지 상가	서울특별시 양천구 목동 903-6	126.875648	37.53458	-
748	목동운동장	서울특별시 양천구 안양천로 939	126.879303	37.530251	-
749	749. 이대 목동병원 앞	-	126.886612	37.537228	-
750	750. 연의근린공원 건너편	-	126.835625	37.512157	-
752	752. 성원2차 아파트	-	126.863304	37.542183	-
754	754. 목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆)	-	126.876678	37.541142	-
755	755. 목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆)	-	126.881409	37.537868	-
756	756. 목동주차장	-	126.876167	37.52668	-
757	757. 신정이펜하우스 1단지아파트 입구 사거리	-	126.828743	37.514278	-
758	758. 한사랑교회 앞	-	126.8592	37.514721	-
759	759. 보아스아파트 앞	-	126.8386	37.524071	-
760	760. 잣절보도육교 아래	-	126.844299	37.506821	-
762	 오목로 무중력지대 앞	 양천구 신목로 126	126.877052	37.524551	-
763	763. 목동11단지 아파트	-	126.85862	37.511318	-
764	764. 목동청소년수련관	-	126.875893	37.531029	-
765	765. 오목교역 3번출구	서울특별시 양천구 목동동로 270	126.875481	37.524776	-
766	신목동역 3번출구	양천구 목동 136-1	126.88325	37.54426	-
767	신정숲속마을아파트	양천구 신정로 110	126.836311	37.505745	-
768	목동5단지아파트 501동	양천구 목동	126.882446	37.535919	-
769	CBS방송국 앞	양천구 목동 917-1	126.874672	37.527855	-
770	목동역5번출구 교통정보센터 앞	양천구 목동로 186	126.864868	37.525715	-
771	목동아파트 703동 앞	양천구 목동로 186 	126.870064	37.527706	-
773	염창역 3, 4번 출구 사이	공항대로 630	126.874573	37.546707	-
774	등촌역 4번 출구 	양천구 목동 603-2	126.867218	37.549507	-
775	세종그랑시아 앞(102동)	양천구 목동중앙남로3가길 59	126.863831	37.538376	-
776	목마공원	양평교 하부	126.885681	37.538742	-
777	신월6차보람아파트 앞	양천구 곰달래로7길 7	126.834778	37.530128	-
779	양천나눔누리센터	양천구 중앙로 250	126.853684	37.518845	-
780	신정교 하부	양천구 신정동 871-37	126.877586	37.516907	-
781	신정보도육교 아래	양천구 신목로 10	126.876556	37.517593	-
782	서남병원 후문	양천구 신정이펜1로 20	126.832741	37.511673	-
785	양천구청, 보건소 사잇길	양천구 신정동 321-8	126.866303	37.517326	-
786	목동아파트 8단지 상가동 앞	양천구 목동서로 280	126.868401	37.520439	-
787	양천아파트 입구	양천구 목동로3길 41	126.862648	37.507904	-
788	양천구청역 2번출구 옆	양천구 목동로3길 57	126.865555	37.512379	-
790	화곡고가 사거리	양천구 신월동 455-5 	126.848755	37.527607	-
791	현대하이페리온	오목로300(205동앞 서쪽방향)	126.869835	37.52478	-
792	목동트라팰리스 웨스턴에비뉴	오목로299(이마트 출입구측)	126.870926	37.525372	-
793	목동5단지아파트 534동	서울특별시 양천구 목동동로 350 목동신시가지아파트5단지	126.878143	37.53355	-
794	양천문화회관	양천구 신정동 323-1	126.862953	37.516842	-
795	양천 해누리타운	양천구 신정동 327-4	126.8638	37.515419	-
796	목동아파트 14단지 B상가 앞	양천구 신정동 330	126.871941	37.514664	-
797	목동아파트 1422동 1434동 사잇길	양천구 신정동 332-2	126.87249	37.515156	-
800	목월공원 앞	서울특별시 용산구 원효로4가 109-10	126.954742	37.532433	-
802	한강진역 2번 출구 앞	서울특별시 용산구 한남동 726-494	127.002213	37.541153	-
803	한남초교 앞 보도육교	서울특별시 용산구 한남동 725-17	127.004097	37.538139	-
805	문배어린이공원 앞	서울특별시 용산구 문배동 34-10	126.970001	37.536758	-
806	전자랜드 본관 앞	서울특별시 용산구 한강로3가 16-8	126.960732	37.533066	-
807	서울역 12번 출구 앞	서울특별시 용산구 동자동 14-229	126.972687	37.552277	-
808	서빙고동 금호맨션 앞	서울특별시 용산구 서빙고동 235-5	126.989738	37.520504	-
809	한남 유수지 복개주차장	서울특별시 용산구 독서당로 18	127.007439	37.530167	-
810	이태원지하보도	서울특별시 용산구 용산동2가 5-1812	126.986649	37.53841	-
811	녹사평역1번출구	서울특별시 용산구 용산동2가 6-7	126.985382	37.53508	-
812	용산전쟁기념관	서울특별시 용산구 용산동1가 8-4	126.977661	37.53484	-
813	삼각지역 3번출구	서울특별시 용산구 한강로1가 228-1	126.972275	37.533512	-
815	LIG강촌아파트 103동앞	서울특별시 용산구 이촌동301-5	126.978798	37.518509	-
816	신용산역 6번출구 앞	서울특별시 용산구 한강대로 115	126.968483	37.530148	-
817	삼각지역 4번출구 앞	서울특별시 용산구 한강대로 161	126.971733	37.533451	-
818	숙명여대 입구 교차로	서울특별시 용산구 청파로47길 100	126.969383	37.544895	-
819	선린인터넷 고등학교	서울특별시 용산구 원효로97길 33-4	126.970505	37.541653	-
820	청파동입구 교차로	서울특별시 용산구 한강대로 349	126.971947	37.549026	-
822	이촌1동 마을공원	서울특별시 용산구 이촌로 219	126.965523	37.522041	-
823	효창동주민센터 앞	서울특별시 용산구 효창원로 161	126.96196	37.54232	-
825	서빙고동 주민센터 앞	서울특별시 용산구 서빙고로 279	126.994263	37.520336	-
826	서울역 서부교차로2	서울특별시 용산구 만리재로 202	126.968643	37.555367	-
827	국군복지단	서울특별시 용산구 두텁바위로 54-99	126.97966	37.541885	-
828	숙대입구역 8번	서울특별시 용산구 한강대로 289	126.972	37.544079	-
829	베르가모앞	서울특별시 용산구 한강대로 23	126.961693	37.52293	-
830	청암자이아파트앞	서울특별시 용산구 원효로 35	126.94857	37.534424	-
831	831. 이태원관광특구입구	-	126.988564	37.534279	-
832	이촌1동 주민센터 뒤	서울특별시 용산구 이촌로71길 24	126.973465	37.521282	-
834	효창공원앞역 3번출구 뒤	서울특별시 용산구 백범로 지하 287	126.96138	37.539009	-
835	835. 남영역 건너편	-	126.971542	37.541981	-
836	현대자동차서비스 앞	서울특별시 용산구 원효로 74	126.9515	37.531422	-
837	837. 한남나들목 입구	-	127.006729	37.52906	-
838	838. 숙대입구역 4번출구	-	126.972389	37.54446	-
839	보광동 삼성리버빌아파트 앞	용산구 보광로5길 40	127.00145	37.52401	-
840	840. 용산 파크타워 앞	-	126.970268	37.523651	-
841	841. 신용산역 1번 출구	-	126.968872	37.52961	-
843	녹사평역 광장	용산구 이태원로 134	126.98867	37.533798	-
844	844. 이촌2동 동원베네스트 아파트 앞	-	126.955162	37.527149	-
845	845. 용산 선인상가	-	126.964378	37.5327	-
846	용산중학교	용산구 후암동 260	126.981041	37.546638	-
847	 국방부민원실옆	용산동3가 1번지 앞,(이태원로)	126.977501	37.534523	-
848	 삼각지12번 출구	한강로1가 24-7 	126.975052	37.535259	-
849	 삼각지 자이아파트	한강로1가 80-11 	126.973419	37.536079	-
850	 KCC용산월츠타워 	백범로90길 90	126.968926	37.537399	-
851	효창 푸르지오 앞	백범로 260	126.958115	37.540478	-
852	청암자이APT(103동)	청암동 92-1 	126.947182	37.534527	-
853	용산역 맞은편	한강로2가 408-5 	126.965691	37.528568	-
854	HID 유족동지회 앞	이태원로 271	127.001549	37.538727	-
855	이촌역5번출구 앞	서빙고로 83	126.972771	37.522724	-
857	 현대 안성타워	이태원로 217	126.998055	37.535023	-
858	녹사평역3번 출구	용산동4가 1-1	126.986893	37.534409	-
859	남산공원 야외식물원 앞	이태원동 259-16	126.995865	37.541885	-
860	LG한강 자이아파트 앞	용산구 이촌동 429 	126.970978	37.520695	-
861	삼익상가 앞	-	126.976341	37.519024	-
863	이촌역2번 출구	용산동5가 17	126.977005	37.52177	-
864	순천향대학병원(한남오거리)	한남동 705-5 (한남대로)	127.006004	37.535141	-
865	하얏트호텔 앞	한남동 산 10-138(소월로)	126.997849	37.540794	-
866	브라운스톤 남산아파트	후암동 458	126.97686	37.551548	-
867	서빙고역 광장(1번출구)	서빙고동241-14	126.989235	37.519909	-
868	롯데하이마트 용산점 앞	원효로208	126.965019	37.53722	-
869	노들섬 동측 앞	서울특별시 용산구 이촌동 303-8	126.959145	37.517296	-
870	노들섬 서측 앞	서울특별시 용산구 이촌동 304-11	126.958298	37.517319	-
900	은평예술회관	서울특별시 은평구 녹번동 85-4	126.927696	37.603943	-
901	응암1동사무소	서울특별시 은평구 응암동 84-14	126.926956	37.600975	-
902	진관동 은빛초등학교	서울특별시 은평구 진관동 45-21	126.918221	37.643108	-
903	은평뉴타운 아이파크	서울특별시 은평구 진관동 13-20	126.927391	37.645866	-
904	은평뉴타운 푸르지오	서울특별시 은평구 진관동 5-8	126.930702	37.648674	-
905	구파발역 2번출구	서울특별시 은평구 진관동 86-31	126.918999	37.636234	-
906	연신내역 5번출구150M 아래	서울특별시 은평구 대조동 207-8	126.919579	37.61721	-
907	CJ 드림시티	서울특별시 은평구 역촌동 43-11	126.916862	37.599491	-
908	구산역 4번출구	서울특별시 은평구 갈현동 536-8	126.917351	37.613186	-
909	백련산 힐스테이트 3차	서울특별시 은평구 응암동 761-9	126.922882	37.586994	-
911	은평평화공원(역촌역4번출구)	서울특별시 은평구 녹번동 153-31	126.922935	37.605583	-
912	응암오거리	서울특별시 은평구 응암동 604-5	126.916946	37.589661	-
913	이마트 은평점	서울특별시 은평구 응암동 90-15	126.920128	37.6007	-
914	새절역 2번출구	서울특별시 은평구 응암동 610-3	126.913651	37.590797	-
915	증산역 4번출구	서울특별시 은평구 증산동 199-8	126.909897	37.584381	-
916	평생학습관 앞	서울특별시 은평구 역촌동 15-40	126.921326	37.607849	-
917	녹번역 4번출구	서울특별시 은평구 녹번동 55	126.935349	37.601299	-
918	서부경찰서	-	126.920897	37.602043	-
919	서울혁신파크	서울특별시 은평구 녹번동 15-2	126.932503	37.607948	-
921	신도고등학교	서울특별시 은평구 진관동 242-14	126.919029	37.630016	-
922	연신내역 4번출구	서울특별시 은평구 대조동 227-2	126.921967	37.617802	-
923	국민은행 연서지점	서울특별시 은평구 불광동 355	126.925636	37.620949	-
924	메뚜기다리	서울특별시 은평구 진관동 161-9	126.929581	37.628517	-
925	불광역 2번출구	서울특별시 은평구 불광동 285-43	126.930977	37.609566	-
926	불광역 8번출구	서울특별시 은평구 불광동 276-6	126.929665	37.611179	-
927	연신내역 3번출구 인근	서울특별시 은평구 불광동 304-5	126.922523	37.617855	-
928	은평역사한옥박물관	서울특별시 은평구 진관동 133-29	126.938042	37.641315	-
929	국민은행 응암점	-	126.915823	37.600078	-
930	구 서부경찰서 건너편	서울특별시 은평구 역촌동 41-7	126.920303	37.601662	-
931	역촌파출소	서울특별시 은평구 역촌동 45-34	126.915337	37.604736	-
932	예일여중	서울특별시 은평구 연서로 117	126.916397	37.610004	-
933	LG서비스 역촌점	서울특별시 은평구 서오릉로 163	126.914879	37.612484	-
934	신사동 성당	서울특별시 은평구 신사동 41-3	126.909599	37.597141	-
935	역촌역 1번 출구	서울특별시 은평구 역촌동 17-55	126.922112	37.605202	-
937	상림마을 롯데캐슬2단지 옆	서울특별시 은평구 진관동 30-23	126.923798	37.645851	-
938	938. 금암 문화공원	-	126.918457	37.644684	-
939	은평구청 교차로	서울특별시 응암동 82-31	126.927422	37.6017	-
941	은평뉴타운 도서관	서울특별시 진관동 141-27	126.933701	37.63726	-
942	상림마을 생태공원	서울특별시 진관동 16-4	126.929283	37.644081	-
943	은평구청 보건소	서울특별시 녹번동 84	126.92865	37.602402	-
945	기자촌 사거리	서울특별시 은평구 진관동 149-17	126.932343	37.63414	-
946	946. 독바위역 	-	126.932884	37.618439	-
947	연신내 선일하이츠빌 정류소	서울특별시 불광동 484-165	126.919991	37.622669	-
948	디지털미디어 시티역 4번출구	서울특별시 증산동 239	126.902351	37.577202	-
949	연신내역 1번 출구 	서울특별시 불광동 487-2	126.920807	37.619781	-
950	구산역 2번 출구 	서울특별시 역촌동 1-57	126.917351	37.610779	-
951	951. 연신내역 6번출구옆	-	126.920593	37.619305	-
952	서울연신중학교	서울특별시 불광동 400-4번지	126.925247	37.62265	-
953	서울연신초등학교	서울특별시 불광동 73-1번지 	126.928818	37.625778	-
954	은평뉴타운구파발9단지	서울특별시 은평구 진관3로 77	126.921478	37.642609	-
956	응암시장교차로	서울특별시 은평구 응암로 248	126.918159	37.594376	-
958	958. 신한은행 응암동 지점 앞	-	126.922813	37.600361	-
959	959. 구파발10단지 인근	-	126.914558	37.643661	-
960	960. 구파발역 환승센터	-	126.919456	37.638252	-
961	961. 불광역 9번 출구	-	126.92981	37.61097	-
962	962. 은평뉴타운 힐데스하임	-	126.918907	37.639259	-
963	963. 대호프라자아파트	-	126.932579	37.614429	-
964	964. 북한산힐스테이트 7차아파트	-	126.925041	37.616112	-
965	965. 서울특별시 은평병원	-	126.923187	37.593479	-
966	966. 서울혁신파크1	-	126.934677	37.609032	-
967	967. 서울혁신파크2	-	126.932419	37.60891	-
968	968. 은평뉴타운 상림마을 13단지	-	126.929413	37.64209	-
969	은평 지웰테라스	은평구 진관4로 78-38	126.931877	37.64386	-
971	역촌 센트레빌 아파트	은평구 역촌동 221	126.906548	37.602329	-
972	수색역	수색로 261	126.894943	37.58218	-
973	제각말푸르지오 5-1단지 아파트	 은평구 진관동 144-7 	126.935844	37.637348	-
974	연신초등학교옆 마을마당	불광동69	126.929016	37.62672	-
975	백련산 힐스테이트상가앞	응암동백련산로38상가앞	126.923012	37.590363	-
976	진관고등학교앞	진관4로26	126.924103	37.643509	-
977	신도중학교앞	진관1로77-30	126.931503	37.633102	-
978	녹번 힐스테이트상가앞	통일로610	126.935928	37.601009	-
979	원풍빌라앞	은평터널로143	126.906082	37.591862	-
982	유니클로 은평점앞	서오릉로32	126.925087	37.604126	-
984	상신초등학교앞 버스정류장	가좌로316	126.910263	37.59581	-
985	은평온누리약국앞	은평로170	126.926384	37.601192	-
988	은평뉴타운 우물골2단지(제2경로당)	-	126.927624	37.634226	-
989	응암 꼬꼬닭치킨호프 앞	가좌로255	126.914833	37.591812	-
991	흥국사 정류장	은평구 진관동 298-2 	126.942009	37.656769	-
992	북한산입구 정류장	은평구 진관동 289 	126.94606	37.658428	-
993	은평뉴타운 온뜨락아파트앞	통일로972	126.919563	37.630287	-
994	북한산생태공원입구(교통섬)	불광동638-6	126.93911	37.610718	-
995	은평다목적체육관	진관1로40	126.925407	37.631409	-
996	응암역 1번출구	응암동471-6	126.915405	37.598606	-
1001	광진교 남단 사거리(디지털프라자앞)	서울특별시 강동구 구천면로 171	127.124718	37.541805	-
1002	해공공원(천호동)	서울특별시 강동구 올림픽로 702	127.125916	37.545219	-
1003	해공도서관앞	서울특별시 강동구 올림픽로 702	127.125458	37.543915	-
1004	삼성광나루아파트 버스정류장	서울특별시 강동구 상암로3길 77	127.12886	37.553349	-
1005	상일동역 4번 출구뒤 고덕우체국앞	강동구 고덕로 362	127.165665	37.556557	-
1006	롯데캐슬 115동앞	서울특별시 강동구 양재대로 1665	127.142799	37.55492	-
1007	암사동 선사유적지	서울특별시 강동구 올림픽로 875	127.130646	37.559063	-
1008	암사역 3번출구(국민은행앞)	서울특별시 강동구 올림픽로 지하 776	127.127151	37.549549	-
1009	천호역4번출구(현대백화점)	서울특별시 강동구 천호대로 지하 997	127.124214	37.538658	-
1010	강동세무서	서울특별시 강동구 천호대로 1139	127.138344	37.534481	-
1011	LIGA 아파트 앞	서울특별시 강동구 천호대로 1120	127.135239	37.534771	-
1012	서울 상운차량	서울특별시 강동구 올림픽로 610	127.122726	37.536026	-
1013	강동구청역 1번 출입구	서울특별시 강동구 올림픽로 지하 550	127.120926	37.530773	-
1014	강동구평생학습관앞	서울특별시 강동구 고덕로 295	127.142624	37.5508	-
1015	샛마을 근린공원	서울특별시 강동구 구천면로 431-2	127.146912	37.550079	-
1016	해뜨는 주유소옆 리엔파크 109동앞	서울특별시 강동구 상일로 152	127.171158	37.559399	-
1017	맥도날드(길동)	서울특별시 강동구 천호대로 1207	127.145172	37.535473	-
1018	둔촌 주공 GS 맞은편	서울특별시 강동구 양재대로 1330	127.135406	37.524681	-
1019	다성이즈빌아파트(호원대 대각선 맞은편)	서울특별시 강동구 성내로 91	127.130028	37.526825	-
1020	강동경찰서	서울특별시 강동구 성내로 57	127.126801	37.52829	-
1021	강일동 리슈빌 빌딩앞	서울특별시 강동구 아리수로 419	127.17395	37.564301	-
1022	길동 사거리(초소앞)	서울특별시 강동구 양재대로 1441	127.138031	37.533764	-
1023	한국종합기술사옥 앞	서울특별시 강동구 상일동 504 	127.17469	37.549999	-
1024	강동구청 앞	서울특별시 성내동 546-3 	127.123108	37.529251	-
1025	상일초등학교	서울특별시  상일동 440-3	127.172546	37.546696	-
1026	대명초교 입구 교차로	서울특별시 명일동 59	127.155884	37.546631	-
1027	프라자 아파트 앞	서울특별시 길동 176-3	127.147697	37.535999	-
1028	포레스 주상복합 빌딩	서울특별시 성내동 119-2	127.12278	37.5331	-
1029	롯데 시네마	서울특별시 성내동  44-1	127.125397	37.536541	-
1030	미호 플랜트 앞	서울특별시 성내동 478	127.12207	37.527061	-
1031	암사동 CBIS	서울특별시 암사동 440-13	127.129898	37.555851	-
1032	선사고등학교	서울특별시 암사동 445	127.136208	37.556728	-
1033	고덕동 아남아파트	서울특별시 고덕동 673	127.144707	37.557991	-
1034	고덕동 래미안 힐스테이트	서울특별시 고덕동 603	127.150749	37.561909	-
1035	고덕역 4번출구	서울특별시 명일동 46-5	127.155273	37.555016	-
1036	고덕동 주양쇼핑	서울특별시 명일동 48-2	127.153297	37.551998	-
1037	강일 6단지	서울특별시 강일동 448-2	127.177612	37.562588	-
1038	강일 다솜 어린이 공원	서울특별시 강일동 333-2	127.174797	37.568668	-
1039	고덕초등학교	서울특별시 고덕동 215	127.167801	37.561279	-
1040	강일동 에너지 마루	서울특별시 고덕동 375	127.16346	37.5672	-
1041	묘곡초등학교	서울특별시 고덕동 499-2	127.153297	37.559196	-
1042	강일 2.5단지 사이	서울특별시 강일동 63-20	127.177002	37.568562	-
1044	굽은다리역	서울특별시  양재대로 1572	127.142601	37.545399	-
1047	1047. 건강보험 강동지사kt	-	127.137253	37.536381	-
1048	1048. 동부기업(둔촌동)	-	127.142365	37.531013	-
1049	1049. 강일동 10단지 아파트	-	127.180267	37.56118	-
1050	1050.  둔촌역 3번 출입구	-	127.135529	37.526695	-
1051	1051. 양지시장 (용성약국앞) 입구	-	127.137321	37.554829	-
1052	1052. 리싸이클시티	-	127.156822	37.556469	-
1053	1053. 동명근린공원 진입로 (아리수로)	-	127.164528	37.562538	-
1054	1054. 말우물 어린이 공원	-	127.169579	37.560009	-
1056	1056. 강일리엔파크 7~11단지	-	127.179092	37.563332	-
1057	1057. 능골근린공원	-	127.173813	37.55579	-
1058	1058. 고덕숲 아이파크 1	-	127.165001	37.553471	-
1059	1059. 레미안 강동팰리스(102동)	-	127.131752	37.538181	-
1060	1060. 천일초교 사거리	-	127.132637	37.544659	-
1061	1061. 천호초교 입구 사거리(일주빌딩)	-	127.134621	37.546928	-
1062	1062. 고덕숲 아이파크 2	-	127.162621	37.551079	-
1063	강동롯데캐슬퍼스트 아파트(관리동)	강동구 고덕로 131	127.142738	37.556664	-
1064	중앙보훈병원역 1번출구	둔촌동 산17-4 	127.147644	37.527794	-
1065	보훈병원 정문옆(중앙대영약국)	동남로 635	127.149269	37.531208	-
1066	생태공원앞 교차로(조명탑)	강동구 둔촌동 564	127.152016	37.537766	-
1067	한영중고앞사거리	 명일동 59 	127.156403	37.549053	-
1068	명일파출소	동남로 895	127.156227	37.55365	-
1069	강동경희대학교병원 입구	동남로 892	127.156883	37.553055	-
1070	(시립)고덕평생학습관	고덕로 295	127.157921	37.555702	-
1071	명일근린공원공동체텃밭	상일동 145-6	127.159912	37.555687	-
1072	고덕역 5번출구	5호선 고덕역 5번출구 뒤	127.153725	37.554863	-
1073	SSTS 몰 앞	양재대로 1517	127.141052	37.541145	-
1074	대명초교입구 사거리	명일동 59 	127.149162	37.546837	-
1075	천동초교 삼거리	천호동 114-2 (정자 쉼터)	127.137184	37.541363	-
1076	전자랜드 길동점	양재대로 1504	127.141037	37.539894	-
1077	강동역 1번출구 앞	천호동 571-2 	127.132561	37.536205	-
1078	둔촌사거리	성내동 449-22 	127.133621	37.521976	-
1079	강일동입구교차로	강일동 607-7	127.170845	37.561844	-
1080	엘웨딩	천호대로 1052	127.128418	37.536831	-
1081	트레빌빌딩	천호동451-20	127.129532	37.536999	-
1082	중앙보훈병원역3번출구	둔촌동6-14	127.14901	37.52956	-
1083	광문고교사거리(아이파크)	고덕동302	127.156593	37.560368	-
1084	윤선생빌딩(JYP사옥)	강남대로207(윤선생빌딩)	127.129128	37.52393	-
1085	래미안 솔베뉴(고덕로)	양재대로1650	127.145874	37.554569	-
1086	래미안 솔베뉴(구천면로)	양재대로1650	127.145454	37.550598	-
1087	레미안 솔베뉴(양재대로)	-	127.144211	37.552612	-
1088	풍납사거리(강동)	성내동451-3	127.119522	37.528122	-
1089	고덕 래미안힐스테이트(201동)	고덕동 675	127.146698	37.5606	-
1090	상일동역 2번출구 앞	고덕로 333	127.166145	37.556789	-
1101	개화동상사마을종점 버스정류장	서울특별시 강서구 개화동로5길 3-8	126.798599	37.581612	-
1102	방화사거리 마을버스 버스정류장	서울특별시 강서구 양천로17길 6	126.811806	37.573643	-
1103	방화역 4번출구앞	서울특별시 강서구 금낭화로 135	126.812195	37.577221	-
1105	방화근린공원	서울특별시 강서구 금낭화로 176	126.812035	37.582447	-
1106	신방화사거리	서울특별시 강서구 방화대로 342	126.816452	37.573032	-
1108	공항시장역 1번출구	서울특별시 강서구 방화동로 지하 30	126.81015	37.56356	-
1109	공항시장역 4번출구	서울특별시 강서구 방화동로 지하 30	126.810486	37.563347	-
1110	공항중학교앞	서울특별시 강서구 방화대로 241	126.816238	37.562683	-
1111	마곡엠밸리6_7단지 마곡중학교	서울특별시 강서구 마곡중앙5로 58	126.8218	37.566982	-
1112	마곡엠밸리4단지 정문	서울특별시 강서구 마곡서로 175	126.824776	37.568577	-
1113	서남환경공원 버스정류장	서울특별시 강서구 양천로 201	126.822899	37.573093	-
1114	서남물재생센터 버스정류장	서울특별시 강서구 양천로 200	126.826279	37.572781	-
1115	등촌역 1번출구옆	서울특별시 강서구 공항대로59길 8	126.86409	37.551666	-
1117	스타벅스앞	서울특별시 강서구 공항대로 329	126.844261	37.558197	-
1118	증미역 3번출구뒤(등촌두산위브센티움오피스텔)	서울특별시 강서구 양천로 지하 560	126.861458	37.557461	-
1119	염창동 한마음아파트앞(염창동 빛나는 음악학원앞)	서울특별시 강서구 양천로 637	126.867561	37.554253	-
1120	대림경동아파트앞	서울특별시 강서구 허준로 121	126.853996	37.565189	-
1121	가양레포츠센터앞	서울특별시 강서구 양천로61길 101	126.86438	37.559479	-
1122	황금내근린공원	서울특별시 강서구 허준로 221-40	126.863869	37.561932	-
1123	공암나루근린공원 관리사무소옆	서울특별시 강서구 강서로80길 117	126.849503	37.57048	-
1124	발산역 6번출구옆(다이소앞)	서울특별시 강서구 공항대로 280	126.838287	37.557968	-
1125	명덕고교입구(영종빌딩)	서울특별시 강서구 강서로 304	126.836571	37.552914	-
1126	우장산역 1번출구옆(우장산아이파크105동앞)	서울특별시 강서구 강서로 지하 262	126.836563	37.548908	-
1127	화곡역(에이스정형외과앞) 버스정류장	서울특별시 강서구 화곡로 157	126.838547	37.540981	-
1128	화곡역 6번출구	서울특별시 강서구 화곡로 지하 168	126.840225	37.541412	-
1129	화곡역 1번 출구 앞	서울특별시 강서구 화곡로 지하 168	126.840218	37.542099	-
1130	화곡본동시장 버스정류장	서울특별시 강서구 화곡로 196	126.842621	37.542751	-
